Replicate,Harvest,Fauna Treatment,"Litter type (B, E, NL)",Soil depth (cm),Fraction,bulk density (g/cm3),volume (cm3),fraction %,g of soil in total section,Delta 13C,% Carbon,mgC/g soil,Carbon f value,litter derived C (mg/ g soil),g C in the soil in total section  ,mg litter-derived C in total section,Delta 15 N,% Nitrogen,mgN/g soil,Nitrogen f value,litter derived N (mg/ g soil),g N in the soil in total section  ,mg litter-derived N in total section,13C atom%,15 atom%
R2,H4,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,2.81095,0.228915529,1.616773681,,,,,1.088923312,0.367329164
R2,H4,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,1.93958,0.228915529,1.616773681,,,,,1.088923312,0.367011153
R2,H4,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,28.6759,2.685042328,18.96378888,0.02065593,0.391714702,8.361661289,172.7178929,251.233,0.228915529,1.616773681,0.024104864,0.038972109,0.712880426,17.18388545,1.136983666,0.457909357
R2,H4,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,19.5195,2.685042328,18.96378888,0.016353606,0.310126333,8.361661289,136.7433147,317.237,0.228915529,1.616773681,0.030591321,0.049459243,0.712880426,21.8079542,1.126977257,0.481948194
R3,H4,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,2.64451,0.228915529,1.616773681,,,,,1.088923312,0.367268421
R3,H4,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,0.729725,0.228915529,1.616773681,,,,,1.088923312,0.366569607
R3,H4,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,20.3727,2.685042328,18.96378888,0.0167545,0.317728796,8.361661289,140.095452,167.208,0.228915529,1.616773681,0.01596765,0.025816077,0.712880426,11.38302535,1.127909747,0.427290415
R3,H4,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,12.0926,2.685042328,18.96378888,0.012863923,0.243948724,8.361661289,107.5637687,194.868,0.228915529,1.616773681,0.018833802,0.030449996,0.712880426,13.42624906,1.118859414,0.437371875
R4,H4,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,3.1102,0.228915529,1.616773681,,,,,1.088923312,0.367438376
R4,H4,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,2.12045,0.228915529,1.616773681,,,,,1.088923312,0.367077163
R4,H4,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,11.5242,2.685042328,18.96378888,0.012596849,0.238883979,8.361661289,105.3305821,136.65,0.228915529,1.616773681,0.012957997,0.020950148,0.712880426,9.237502305,1.118238079,0.416150325
R4,H4,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,13.8796,2.685042328,18.96378888,0.013703582,0.259871839,8.361661289,114.5847127,204.826,0.228915529,1.616773681,0.019667587,0.031798037,0.712880426,14.0206378,1.120812785,0.441000847
R1,H4,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.67409,0.211853858,1.552956468,,,,,1.090518491,0.367279216
R1,H4,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.41968,0.211853858,1.552956468,,,,,1.090518491,0.367186368
R1,H4,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-4.93605,2.3697091,17.37072486,0.004180251,0.072613997,15.10563059,63.14533367,54.2095,0.211853858,1.552956468,0.005000512,0.007765578,1.350455259,6.752968219,1.100241513,0.386083739
R1,H4,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-6.6568,2.3697091,17.37072486,0.003371167,0.058559613,15.10563059,50.92360234,60.3657,0.211853858,1.552956468,0.005622399,0.008731341,1.350455259,7.592798274,1.098359779,0.388329572
R2,H4,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,3.99107,0.211853858,1.552956468,,,,,1.090518491,0.367759852
R2,H4,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,3.72353,0.211853858,1.552956468,,,,,1.090518491,0.367662213
R2,H4,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-5.1746,2.3697091,17.37072486,0.004068087,0.070665618,15.10563059,61.45101782,51.8224,0.211853858,1.552956468,0.004641696,0.007208352,1.350455259,6.268403267,1.09998065,0.385212878
R2,H4,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-8.32004,2.3697091,17.37072486,0.002589123,0.044974948,15.10563059,39.11033928,54.9556,0.211853858,1.552956468,0.004971585,0.007720656,1.350455259,6.713903573,1.096540866,0.386355928
R3,H4,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,3.5638,0.211853858,1.552956468,,,,,1.090518491,0.367603919
R3,H4,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.9506,0.211853858,1.552956468,,,,,1.090518491,0.36738013
R3,H4,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-8.97095,2.3697091,17.37072486,0.00228307,0.03965858,15.10563059,34.4872115,33.4246,0.211853858,1.552956468,0.002897662,0.004499943,1.350455259,3.913162679,1.095829016,0.378500485
R3,H4,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-6.74069,2.3697091,17.37072486,0.003331722,0.057874434,15.10563059,50.32776853,58.0422,0.211853858,1.552956468,0.005345715,0.008301663,1.350455259,7.219149043,1.098268038,0.387481952
R4,H4,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.84017,0.211853858,1.552956468,,,,,1.090518491,0.367339828
R4,H4,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.90643,0.211853858,1.552956468,,,,,1.090518491,0.36736401
R4,H4,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-4.3442,2.3697091,17.37072486,0.004458535,0.077447987,15.10563059,67.34898422,59.5694,0.211853858,1.552956468,0.005504561,0.008548343,1.350455259,7.433662812,1.100888717,0.388039081
R4,H4,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-7.17441,2.3697091,17.37072486,0.00312779,0.054331986,15.10563059,47.2472459,54.3413,0.211853858,1.552956468,0.004990869,0.007750603,1.350455259,6.739945856,1.09779373,0.386131822
R1,H6,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,4.2,0.399891362,3.998913624,,,,,1.08792384,0.367836101
R1,H6,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,3.662,0.399891362,3.998913624,,,,,1.08792384,0.367639757
R1,H6,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,58.385,5.236604949,52.36604949,0.035029678,1.834365846,23.08964583,808.822856,403.311,0.399891362,3.998913624,0.038731719,0.154884799,1.763232098,68.2930104,1.169436784,0.513279142
R1,H6,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,99.87,5.236604949,52.36604949,0.054513899,2.854677538,23.08964583,1258.706623,654.202,0.399891362,3.998913624,0.063128346,0.252444801,1.763232098,111.3099252,1.214717826,0.604491048
R2,H6,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,4.078,0.399891362,3.998913624,,,,,1.08792384,0.367791577
R2,H6,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,4.114,0.399891362,3.998913624,,,,,1.08792384,0.367804715
R2,H6,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,116.149,5.236604949,52.36604949,0.062159642,3.255054881,23.08964583,1435.244115,694.135,0.399891362,3.998913624,0.066965775,0.267790351,1.763232098,118.0762042,1.232475085,0.618993341
R2,H6,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,34.084,5.236604949,52.36604949,0.02361625,1.236689711,23.08964583,545.2908461,328.136,0.399891362,3.998913624,0.031444446,0.125743624,1.763232098,55.44385681,1.14289286,0.485916522
R3,H6,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,3.413,0.399891362,3.998913624,,,,,1.08792384,0.367548884
R3,H6,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,3.584,0.399891362,3.998913624,,,,,1.08792384,0.367611291
R3,H6,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,29.668,5.236604949,52.36604949,0.021542191,1.128079456,23.08964583,497.4015677,199.138,0.399891362,3.998913624,0.018992678,0.07595008,1.763232098,33.48849986,1.138067743,0.438928014
R3,H6,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,47.568,5.236604949,52.36604949,0.029949268,1.568324829,23.08964583,691.5179817,357.603,0.399891362,3.998913624,0.034353713,0.137377532,1.763232098,60.57356986,1.157623161,0.49664388
R4,H6,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,2.994,0.399891362,3.998913624,,,,,1.08792384,0.367395969
R4,H6,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,4.094,0.399891362,3.998913624,,,,,1.08792384,0.367797416
R4,H6,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,85.542,5.236604949,52.36604949,0.047784481,2.502284482,23.08964583,1103.326736,562.144,0.399891362,3.998913624,0.054256351,0.21696646,1.763232098,95.66653923,1.199083448,0.571042617
R4,H6,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,69.649,5.236604949,52.36604949,0.04032003,2.111400699,23.08964583,930.9752184,648.368,0.399891362,3.998913624,0.062522915,0.250023735,1.763232098,110.2424097,1.181735589,0.602371985
R1,H6,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,4.369,0.271878031,2.718780315,,,,,1.089334715,0.367897777
R1,H6,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,4.109,0.271878031,2.718780315,,,,,1.089334715,0.36780289
R1,H6,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,2.867,4.421766524,44.21766524,0.008353828,0.369386762,38.45180452,321.2197544,123.531,0.271878031,2.718780315,0.011564264,0.031440692,2.364258914,27.34091332,1.108773677,0.411366954
R1,H6,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-0.955,4.421766524,44.21766524,0.006557664,0.289964613,38.45180452,252.1540331,121.437,0.271878031,2.718780315,0.011385993,0.030956013,2.364258914,26.91943521,1.104594735,0.41060341
R2,H6,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,4.089,0.271878031,2.718780315,,,,,1.089334715,0.367795591
R2,H6,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,4.443,0.271878031,2.718780315,,,,,1.089334715,0.367924784
R2,H6,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,7.735,4.421766524,44.21766524,0.010641563,0.470545062,38.45180452,409.1872926,137.198,0.271878031,2.718780315,0.012917421,0.03511963,2.364258914,30.54012808,1.114095795,0.416350123
R2,H6,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-3.255,4.421766524,44.21766524,0.005476771,0.242170018,38.45180452,210.5917205,93.347,0.271878031,2.718780315,0.00862789,0.023457339,2.364258914,20.39856677,1.102079764,0.400359703
R3,H6,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,4.052,0.271878031,2.718780315,,,,,1.089334715,0.367782088
R3,H6,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,3.759,0.271878031,2.718780315,,,,,1.089334715,0.367675157
R3,H6,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,3.563,4.421766524,44.21766524,0.008680916,0.383849822,38.45180452,333.7968716,92.206,0.271878031,2.718780315,0.00855478,0.023258568,2.364258914,20.22571565,1.109534639,0.399943564
R3,H6,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,0.735,4.421766524,44.21766524,0.007351886,0.32508325,38.45180452,282.6932976,108.937,0.271878031,2.718780315,0.01020656,0.027749395,2.364258914,24.13095078,1.10644261,0.406045239
R4,H6,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,3.862,0.271878031,2.718780315,,,,,1.089334715,0.367712747
R4,H6,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,3.578,0.271878031,2.718780315,,,,,1.089334715,0.367609101
R4,H6,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,9.748,4.421766524,44.21766524,0.01158758,0.512375722,38.45180452,445.5633515,158.939,0.271878031,2.718780315,0.015048951,0.040914791,2.364258914,35.57961606,1.116296413,0.424276151
R4,H6,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,16.392,4.421766524,44.21766524,0.014709953,0.650439761,38.45180452,565.6242233,208.174,0.271878031,2.718780315,0.019853816,0.053978165,2.364258914,46.93956236,1.123558961,0.442220891
R1,H6,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,4.571,0.347024328,3.470243279,,,,,1.090336909,0.367971497
R1,H6,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,5.548,0.347024328,3.470243279,,,,,1.090336909,0.368328051
R1,H6,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-10.19,3.824074403,38.24074403,0.001787802,0.068366878,66.80286198,119.4302884,47.774,0.347024328,3.470243279,0.004192785,0.014549985,6.062177623,25.41740887,1.094495806,0.383735906
R1,H6,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-9.165,3.824074403,38.24074403,0.002269712,0.08679548,66.80286198,151.6232646,53.137,0.347024328,3.470243279,0.004618878,0.01602863,6.062177623,28.00045762,1.095616796,0.385692471
R2,H6,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,4.9,0.347024328,3.470243279,,,,,1.090336909,0.368091565
R2,H6,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,5.198,0.347024328,3.470243279,,,,,1.090336909,0.36820032
R2,H6,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-9.552,3.824074403,38.24074403,0.002087762,0.079837559,66.80286198,139.4684531,42.145,0.347024328,3.470243279,0.003614686,0.012543839,6.062177623,21.91286764,1.095193557,0.381682214
R2,H6,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.124,3.824074403,38.24074403,0.001348676,0.051574376,66.80286198,90.09542031,35.235,0.347024328,3.470243279,0.002915222,0.010116531,6.062177623,17.6725961,1.093474317,0.379161045
R3,H6,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,4.58,0.347024328,3.470243279,,,,,1.090336909,0.367974782
R3,H6,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,4.236,0.347024328,3.470243279,,,,,1.090336909,0.367849239
R3,H6,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-9.743,3.824074403,38.24074403,0.001997962,0.076403546,66.80286198,133.4695668,34.824,0.347024328,3.470243279,0.002935137,0.010185638,6.062177623,17.79331957,1.09498467,0.379011084
R3,H6,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-7.626,3.824074403,38.24074403,0.002993283,0.114465352,66.80286198,199.9598407,52.396,0.347024328,3.470243279,0.004673703,0.016218885,6.062177623,28.33281521,1.097299874,0.38542214
R4,H6,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,4.96,0.347024328,3.470243279,,,,,1.090336909,0.368113462
R4,H6,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,4.292,0.347024328,3.470243279,,,,,1.090336909,0.367869676
R4,H6,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-7.627,3.824074403,38.24074403,0.002992812,0.114447372,66.80286198,199.9284329,57.896,0.347024328,3.470243279,0.005137552,0.017828555,6.062177623,31.14475274,1.09729878,0.387428617
R4,H6,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-8.213,3.824074403,38.24074403,0.002717301,0.103911606,66.80286198,181.5234728,61.812,0.347024328,3.470243279,0.005582077,0.019371166,6.062177623,33.83954293,1.096657927,0.38885718
R1,H6,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,4.128,0.310559402,3.105594025,,,,,1.091147565,0.367809824
R1,H6,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,4.518,0.310559402,3.105594025,,,,,1.091147565,0.367952155
R1,H6,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.781,3.261489502,32.61489502,0.000221236,0.007215597,130.7994998,28.93758863,18.164,0.310559402,3.105594025,0.001362114,0.004230173,12.45474329,16.96477805,1.09166205,0.372932006
R1,H6,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.523,3.261489502,32.61489502,0.000812899,0.026512614,130.7994998,106.3267754,19.496,0.310559402,3.105594025,0.001453585,0.004514244,12.45474329,18.10402272,1.093037935,0.373418067
R2,H6,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,6.198,0.310559402,3.105594025,,,,,1.091147565,0.368565266
R2,H6,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,6.214,0.310559402,3.105594025,,,,,1.091147565,0.368571105
R2,H6,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.375,3.261489502,32.61489502,0.000412186,0.01344341,130.7994998,53.91374906,17.049,0.310559402,3.105594025,0.001053239,0.003270934,12.45474329,13.11782511,1.092106099,0.372525126
R2,H6,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.289,3.261489502,32.61489502,0.000452634,0.014762602,130.7994998,59.2042658,13.36,0.310559402,3.105594025,0.000693619,0.002154099,12.45474329,8.638846542,1.092200159,0.371178933
R3,H6,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,5.972,0.310559402,3.105594025,,,,,1.091147565,0.368482788
R3,H6,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,5.744,0.310559402,3.105594025,,,,,1.091147565,0.368399581
R3,H6,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.527,3.261489502,32.61489502,0.000340698,0.011111815,130.7994998,44.56306831,15.36,0.310559402,3.105594025,0.000911215,0.002829864,12.45474329,11.34894855,1.091939855,0.371908779
R3,H6,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.88,3.261489502,32.61489502,0.000174675,0.005696992,130.7994998,22.84734262,12.837,0.310559402,3.105594025,0.000688443,0.002138025,12.45474329,8.574383329,1.091553771,0.370988077
R4,H6,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,5.345,0.310559402,3.105594025,,,,,1.091147565,0.368253967
R4,H6,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,6.28,0.310559402,3.105594025,,,,,1.091147565,0.368595191
R4,H6,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.016,3.261489502,32.61489502,0.000581031,0.018950269,130.7994998,75.99858058,18.64,0.310559402,3.105594025,0.001290356,0.004007323,12.45474329,16.07105764,1.092498741,0.373105704
R4,H6,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-10.816,3.261489502,32.61489502,0.001145415,0.037357599,130.7994998,149.8197444,26.293,0.310559402,3.105594025,0.001942553,0.006032782,12.45474329,24.19400272,1.09381117,0.375898295
R1,H6,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,5.108,0.409492075,0.604763771,,,,,1.088921493,0.368167474
R1,H6,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,3.994,0.409492075,0.604763771,,,,,1.088921493,0.367760921
R1,H6,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,26.727,4.272721507,6.310225104,0.019740965,0.124569933,2.782353533,54.92634373,263.573,0.409492075,0.604763771,0.025084941,0.015170464,0.266657146,6.689078837,1.134854015,0.462404501
R1,H6,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,24.405,4.272721507,6.310225104,0.018649926,0.117685232,2.782353533,51.89068763,322.333,0.409492075,0.604763771,0.030892584,0.018682716,0.266657146,8.237728387,1.132316541,0.483803688
R2,H6,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.637,0.409492075,0.604763771,,,,,1.088921493,0.367995584
R2,H6,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.418,0.409492075,0.604763771,,,,,1.088921493,0.36791566
R2,H6,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,33.349,4.272721507,6.310225104,0.022852446,0.144204081,2.782353533,63.5835852,333.628,0.409492075,0.604763771,0.031928279,0.019309067,0.266657146,8.513903793,1.142089799,0.487916041
R2,H6,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,5.81,4.272721507,6.310225104,0.009912687,0.062551285,2.782353533,27.58059927,186.215,0.409492075,0.604763771,0.01764286,0.010669762,0.266657146,4.704594569,1.111991287,0.434218267
R3,H6,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.105,0.409492075,0.604763771,,,,,1.088921493,0.36780143
R3,H6,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.095,0.409492075,0.604763771,,,,,1.088921493,0.367797781
R3,H6,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,7.139,4.272721507,6.310225104,0.010537145,0.066491754,2.782353533,29.31806135,127.433,0.409492075,0.604763771,0.011968253,0.007237966,0.266657146,3.191420185,1.113444227,0.412789726
R3,H6,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,13.469,4.272721507,6.310225104,0.013511424,0.085260126,2.782353533,37.59355795,223.712,0.409492075,0.604763771,0.02131251,0.012889034,0.266657146,5.683133161,1.120363965,0.447882703
R4,H6,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,3.954,0.409492075,0.604763771,,,,,1.088921493,0.367746323
R4,H6,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.539,0.409492075,0.604763771,,,,,1.088921493,0.367959819
R4,H6,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,30.636,4.272721507,6.310225104,0.021577688,0.13616007,2.782353533,60.03675703,296.325,0.409492075,0.604763771,0.028372461,0.017158636,0.266657146,7.565719366,1.139125463,0.474333243
R4,H6,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,32.783,4.272721507,6.310225104,0.0225865,0.142525898,2.782353533,62.84362768,407.973,0.409492075,0.604763771,0.039152533,0.023678033,0.266657146,10.44030261,1.141471379,0.514975547
R1,H6,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,5.694,0.422542717,0.627577671,,,,,1.089957116,0.368381333
R1,H6,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,5.898,0.422542717,0.627577671,,,,,1.089957116,0.368455782
R1,H6,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-4.697,4.266763887,6.337171686,0.004532886,0.028725677,5.510822101,24.97992831,89.059,0.422542717,0.627577671,0.008091328,0.005077937,0.545743286,4.41578788,1.100502921,0.398795793
R1,H6,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-5.109,4.266763887,6.337171686,0.004339213,0.027498339,5.510822101,23.91263225,91.141,0.422542717,0.627577671,0.008273769,0.005192432,0.545743286,4.515353679,1.100052386,0.399555141
R2,H6,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,5.319,0.422542717,0.627577671,,,,,1.089957116,0.368244478
R2,H6,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,6.745,0.422542717,0.627577671,,,,,1.089957116,0.368764891
R2,H6,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-1.239,4.266763887,6.337171686,0.006158421,0.03902697,5.510822101,33.93796176,97.454,0.422542717,0.627577671,0.00894221,0.005611932,0.545743286,4.880151247,1.104284197,0.401857552
R2,H6,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-8.133,4.266763887,6.337171686,0.002917693,0.018489921,5.510822101,16.0788864,69.39,0.422542717,0.627577671,0.006080885,0.003816227,0.545743286,3.318601968,1.096745416,0.391621529
R3,H6,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,5.836,0.422542717,0.627577671,,,,,1.089957116,0.368433156
R3,H6,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,5.203,0.422542717,0.627577671,,,,,1.089957116,0.368202144
R3,H6,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-4.421,4.266763887,6.337171686,0.004662628,0.029547874,5.510822101,25.69491305,66.147,0.422542717,0.627577671,0.005853809,0.00367372,0.545743286,3.194677063,1.100804734,0.390438547
