Replicate,Harvest,Fauna Treatment,"Litter type (B, E, NL)",Soil depth (cm),Fraction,bulk density (g/cm3),volume (cm3),fraction %,g of soil in total section,Delta 13C,% Carbon,mgC/g soil,Carbon f value,litter derived C (mg/ g soil),g C in the soil in total section  ,mg litter-derived C in total section,Delta 15 N,% Nitrogen,mgN/g soil,Nitrogen f value,litter derived N (mg/ g soil),g N in the soil in total section  ,mg litter-derived N in total section,13C atom%,15 atom%
R3,H6,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.88,3.41,34.1,0.000174675,0.005696992,130.7994998,22.84734262,12.837,0.27,2.7,0.000688443,0.002138025,12.45474329,8.574383329,1.091553771,0.370988077
R4,H6,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.15,31.5,,,,,5.345,0.26,2.6,,,,,1.091147565,0.368253967
R4,H6,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,2.97,29.7,,,,,6.28,0.24,2.4,,,,,1.091147565,0.368595191
R4,H6,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.016,3.02,30.2,0.000581031,0.018950269,130.7994998,75.99858058,18.64,0.24,2.4,0.001290356,0.004007323,12.45474329,16.07105764,1.092498741,0.373105704
R4,H6,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-10.816,3.06,30.6,0.001145415,0.037357599,130.7994998,149.8197444,26.293,0.26,2.6,0.001942553,0.006032782,12.45474329,24.19400272,1.09381117,0.375898295
R1,H6,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.36,4.962260312,,,,,5.108,0.33,0.487364852,,,,,1.088921493,0.368167474
R1,H6,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.65,5.390550636,,,,,3.994,0.35,0.516902116,,,,,1.088921493,0.367760921
R1,H6,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,26.727,4.31,6.36528034,0.019740965,0.124569933,2.782353533,54.92634373,263.573,0.39,0.575976643,0.025084941,0.015170464,0.266657146,6.689078837,1.134854015,0.462404501
R1,H6,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,24.405,5.53,8.16705343,0.018649926,0.117685232,2.782353533,51.89068763,322.333,0.52,0.767968858,0.030892584,0.018682716,0.266657146,8.237728387,1.132316541,0.483803688
R2,H6,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.76,5.553005587,,,,,4.637,0.35,0.516902116,,,,,1.088921493,0.367995584
R2,H6,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.61,5.331476109,,,,,4.418,0.35,0.516902116,,,,,1.088921493,0.36791566
R2,H6,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,33.349,4.55,6.719727505,0.022852446,0.144204081,2.782353533,63.5835852,333.628,0.44,0.649819803,0.031928279,0.019309067,0.266657146,8.513903793,1.142089799,0.487916041
R2,H6,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,5.81,5.34,7.886449424,0.009912687,0.062551285,2.782353533,27.58059927,186.215,0.51,0.753200226,0.01764286,0.010669762,0.266657146,4.704594569,1.111991287,0.434218267
R3,H6,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.88,5.730229169,,,,,4.105,0.37,0.54643938,,,,,1.088921493,0.36780143
R3,H6,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.68,5.434856532,,,,,4.095,0.35,0.516902116,,,,,1.088921493,0.367797781
R3,H6,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,7.139,4.65,6.867413824,0.010537145,0.066491754,2.782353533,29.31806135,127.433,0.46,0.679357066,0.011968253,0.007237966,0.266657146,3.191420185,1.113444227,0.412789726
R3,H6,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,13.469,5.51,8.137516166,0.013511424,0.085260126,2.782353533,37.59355795,223.712,0.52,0.767968858,0.02131251,0.012889034,0.266657146,5.683133161,1.120363965,0.447882703
R4,H6,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.16,6.143750862,,,,,3.954,0.39,0.575976643,,,,,1.088921493,0.367746323
R4,H6,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.11,6.069907703,,,,,4.539,0.39,0.575976643,,,,,1.088921493,0.367959819
R4,H6,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,30.636,5.21,7.694457209,0.021577688,0.13616007,2.782353533,60.03675703,296.325,0.49,0.723662962,0.028372461,0.017158636,0.266657146,7.565719366,1.139125463,0.474333243
R4,H6,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,32.783,4.2,6.20282539,0.0225865,0.142525898,2.782353533,62.84362768,407.973,0.4,0.590745275,0.039152533,0.023678033,0.266657146,10.44030261,1.141471379,0.514975547
R1,H6,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4,5.940963084,,,,,5.694,0.36,0.534686678,,,,,1.089957116,0.368381333
R1,H6,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.12,6.119191977,,,,,5.898,0.37,0.549539085,,,,,1.089957116,0.368455782
R1,H6,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-4.697,4.74,7.040041255,0.004532886,0.028725677,5.510822101,24.97992831,89.059,0.44,0.653505939,0.008091328,0.005077937,0.545743286,4.41578788,1.100502921,0.398795793
R1,H6,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-5.109,4.79,7.114303293,0.004339213,0.027498339,5.510822101,23.91263225,91.141,0.44,0.653505939,0.008273769,0.005192432,0.545743286,4.515353679,1.100052386,0.399555141
R2,H6,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.43,6.579616616,,,,,5.319,0.44,0.653505939,,,,,1.089957116,0.368244478
R2,H6,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.93,5.83699623,,,,,6.745,0.36,0.534686678,,,,,1.089957116,0.368764891
R2,H6,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-1.239,4.96,7.366794224,0.006158421,0.03902697,5.510822101,33.93796176,97.454,0.45,0.668358347,0.00894221,0.005611932,0.545743286,4.880151247,1.104284197,0.401857552
R2,H6,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-8.133,4.89,7.26282737,0.002917693,0.018489921,5.510822101,16.0788864,69.39,0.45,0.668358347,0.006080885,0.003816227,0.545743286,3.318601968,1.096745416,0.391621529
R3,H6,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.93,5.83699623,,,,,5.836,0.36,0.534686678,,,,,1.089957116,0.368433156
R3,H6,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.8,5.64391493,,,,,5.203,0.36,0.534686678,,,,,1.089957116,0.368202144
R3,H6,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-4.421,4.41,6.5499118,0.004662628,0.029547874,5.510822101,25.69491305,66.147,0.45,0.668358347,0.005853809,0.00367372,0.545743286,3.194677063,1.100804734,0.390438547
R3,H6,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-6.447,4.86,7.218270147,0.003710247,0.023512472,5.510822101,20.44651058,79.652,0.45,0.668358347,0.007225605,0.004534628,0.545743286,3.943325444,1.09858921,0.395364721
R4,H6,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.88,5.762734191,,,,,5.522,0.35,0.51983427,,,,,1.089957116,0.368318563
R4,H6,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.33,6.431092538,,,,,5.001,0.41,0.608948716,,,,,1.089957116,0.368128425
R4,H6,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-0.283,4.7,6.980631624,0.006607817,0.04187487,5.510822101,36.4145031,106.41,0.44,0.653505939,0.00979193,0.006145197,0.545743286,5.343880171,1.105329519,0.405123708
R4,H6,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,0.006,4.49,6.668731062,0.00674367,0.042735793,5.510822101,37.16316466,135.444,0.43,0.638653532,0.012659822,0.007945022,0.545743286,6.909013106,1.105645517,0.415710619
R1,H6,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,29.02,12.95022278,,,,,1.916,1.41,0.629214822,,,,,1.085465099,0.367002547
R1,H6,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,31.12,13.88735124,,,,,-0.018,1.57,0.700615085,,,,,1.085465099,0.366296717
R1,H6,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,146.497,26.37,11.76765592,0.07738719,0.945902865,5.3894559,417.0748482,966.421,1.34,0.597977206,0.093579627,0.057016668,0.268650703,25.14023254,1.265561881,0.717765561
R1,H6,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,105.924,26.12,11.65609301,0.058351404,0.713228635,5.3894559,314.4823171,882.015,1.37,0.611364756,0.085561852,0.052131557,0.268650703,22.98625161,1.221322322,0.687168142
R2,H6,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,31.97,14.26666514,,,,,0.424,1.76,0.785402898,,,,,1.085465099,0.366458029
R2,H6,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,30.85,13.7668633,,,,,0.063,1.73,0.772015349,,,,,1.085465099,0.366326279
R2,H6,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,169.279,26.79,11.95508161,0.088075906,1.076550939,5.3894559,474.6812131,1258.645,1.33,0.59351469,0.122059305,0.07436891,0.268650703,32.79131801,1.290385309,0.823552133
R2,H6,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,34.914,26.81,11.96400665,0.025035376,0.306007156,5.3894559,134.9270555,403.525,1.29,0.575664624,0.039138249,0.02384635,0.268650703,10.51451807,1.143799702,0.513357013
R3,H6,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,31.53,14.07031442,,,,,-0.43,1.62,0.722927667,,,,,1.085465099,0.366146352
R3,H6,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,32.33,14.42731573,,,,,-0.248,1.58,0.705077602,,,,,1.085465099,0.366212775
R3,H6,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,53.299,26.19,11.68733062,0.033661135,0.411439728,5.3894559,181.4152048,443.321,1.43,0.638139855,0.043044466,0.02622635,0.268650703,11.56392617,1.163882538,0.527836072
R3,H6,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,105.937,26.88,11.99524426,0.058357503,0.713303186,5.3894559,314.5151888,571.898,1.59,0.709540118,0.05549994,0.033815284,0.268650703,14.91009803,1.221336503,0.57458771
R4,H6,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,32.46,14.48532845,,,,,-0.225,1.71,0.763090316,,,,,1.085465099,0.36622117
R4,H6,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,29.45,13.14211099,,,,,0.286,1.43,0.638139855,,,,,1.085465099,0.366407665
R4,H6,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,132.55,26.91,12.00863181,0.070843624,0.865920919,5.3894559,381.8085866,1156.32,1.3,0.580127141,0.11218871,0.068354904,0.268650703,30.13957591,1.250358969,0.786535621
R4,H6,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,207.788,26.6,11.8702938,0.106143318,1.297388735,5.3894559,572.0547319,1145.503,1.61,0.718465151,0.111095363,0.067688744,0.268650703,29.84584752,1.33231662,0.78262091
R1,H6,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,23.46,6.418617746,,,,,-0.181,1.08,0.295486239,,,,,1.086327907,0.366237228
R1,H6,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,22.77,6.229834871,,,,,-0.102,1.07,0.292750255,,,,,1.086327907,0.36626606
R1,H6,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,26.545,27.37,7.48838737,0.020746464,0.14363851,6.020710205,124.908447,291.457,1.67,0.456909277,0.028289976,0.009205991,0.28298204,8.005555218,1.134655131,0.472560429
R1,H6,NF,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,5.782,26.14,7.151861376,0.011001403,0.076168409,6.020710205,66.23625962,243.586,1.21,0.331054027,0.023638828,0.007692436,0.28298204,6.689363835,1.111960675,0.455123548
R2,H6,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,22.8,6.238042822,,,,,0.507,1.16,0.317374109,,,,,1.086327907,0.366488321
R2,H6,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.14,6.878263007,,,,,0.35,1.37,0.374829766,,,,,1.086327907,0.366431022
R2,H6,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,50.9,28.79,7.876897055,0.032177421,0.222780942,6.020710205,193.7309257,564.414,1.27,0.347469929,0.054704738,0.017801758,0.28298204,15.48045841,1.161262455,0.571867671
R2,H6,NF,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-7.389,30.38,8.311918462,0.004819628,0.033368779,6.020710205,29.01758311,151.523,1.57,0.42954944,0.014665102,0.004772248,0.28298204,4.14996036,1.097559056,0.421572672
R3,H6,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,24.14,6.604664637,,,,,1.831,1.14,0.311902141,,,,,1.086327907,0.366971526
R3,H6,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.64,7.015062191,,,,,-0.736,1.16,0.317374109,,,,,1.086327907,0.366034674
R3,H6,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,6.252,24.66,6.746935789,0.011221996,0.07769569,6.020710205,67.56438793,232.568,1.17,0.320110092,0.022386721,0.007284981,0.28298204,6.335039951,1.112474512,0.451109407
R3,H6,NF,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-2.164,28.43,7.778401642,0.007271968,0.050347601,6.020710205,43.78241378,152.276,1.42,0.388509685,0.014841937,0.004829793,0.28298204,4.200001615,1.103272751,0.421847182
R4,H6,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,19.92,5.450079518,,,,,0.223,0.96,0.262654435,,,,,1.086327907,0.366384672
R4,H6,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,23.15,6.333802252,,,,,-0.455,1.08,0.295486239,,,,,1.086327907,0.366137228
R4,H6,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,31.85,25.54,6.987702354,0.023236352,0.160877294,6.020710205,139.8993421,382.459,1.17,0.320110092,0.037079774,0.012066325,0.28298204,10.49291015,1.140451952,0.505690822
R4,H6,NF,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,56.087,28.06,7.677170245,0.034611926,0.239636281,6.020710205,208.3883758,591.125,1.37,0.374829766,0.057383947,0.018673614,0.28298204,16.23862625,1.166927294,0.581575025
R1,H6,F,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,3.14,3.184377199,,,,,-0.414,0.19,0.192685245,,,,,1.087755079,0.366152192
R1,H6,NF,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,3.6,3.650878318,,,,,-0.38,0.22,0.223109231,,,,,1.087755079,0.3661646
R1,H6,F,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,76.112,7.03,7.129354048,0.043424819,0.280508901,2.848236789,123.6841663,558.042,0.42,0.425935804,0.054171096,0.021835074,0.177727453,9.627690826,1.188790953,0.569551669
R1,H6,NF,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,80.91,5.67,5.75013335,0.045678128,0.295064476,2.848236789,130.1021236,592.78,0.33,0.334663846,0.057537627,0.023192043,0.177727453,10.22601588,1.19402806,0.582176426
R2,H6,F,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,4.14,4.198510065,,,,,0.073,0.27,0.273815874,,,,,1.087755079,0.366329928
R2,H6,NF,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,4.24,4.299923352,,,,,0.697,0.27,0.273815874,,,,,1.087755079,0.366557663
R2,H6,F,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,152.41,4.32,4.381053981,0.079257033,0.511972272,2.848236789,225.7427962,505.3683333,0.29,0.294098531,0.049016744,0.019757479,0.177727453,8.711621094,1.272005927,0.550402473
R2,H6,NF,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,48.351,2.12,2.149961676,0.030387281,0.196291036,2.848236789,86.55017039,363.818,0.14,0.141978601,0.035227095,0.0141992,0.177727453,6.260821842,1.158478398,0.498906134
R3,H6,F,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,3.23,3.275649157,,,,,-0.889,0.21,0.212967902,,,,,1.087755079,0.365978834
R3,H6,NF,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,2.67,2.707734752,,,,,-0.748,0.17,0.172402587,,,,,1.087755079,0.366030294
R3,H6,F,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,71.567,4.97,5.040240344,0.041290328,0.266720846,2.848236789,117.6046299,397.612,0.32,0.324522517,0.038653432,0.015580275,0.177727453,6.86977605,1.183829488,0.511205315
R3,H6,NF,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,70.941,4.09,4.147803422,0.040996336,0.264821765,2.848236789,116.7672724,427.262,0.26,0.263674545,0.041516287,0.016734223,0.177727453,7.378583897,1.183146087,0.521993801
R4,H6,F,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,1.93,1.957276431,,,,,-1.952,0.13,0.131837273,,,,,1.087755079,0.365590876
R4,H6,NF,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,2.61,2.64688678,,,,,-0.021,0.15,0.15211993,,,,,1.087755079,0.366295622
R4,H6,F,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,84.161,5.12,5.192360274,0.047204911,0.304926955,2.848236789,134.4507646,560.451,0.32,0.324522517,0.054545823,0.021986118,0.177727453,9.694290191,1.197576272,0.57042727
R4,H6,NF,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,94.413,4.28,4.340488666,0.05201961,0.336028196,2.848236789,148.1641656,655.719,0.26,0.263674545,0.063610219,0.025639759,0.177727453,11.30528218,1.208763859,0.605042048
R1,H6,F,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,2.69,2.450163222,,,,,0.089,0.17,0.154843029,,,,,1.088403135,0.366335768
R1,H6,NF,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,3.86,3.515847598,,,,,0.99,0.24,0.218601923,,,,,1.088403135,0.366664597
R1,H6,F,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,21.708,4.29,3.907509377,0.017601443,0.08779696,4.337626326,76.34848055,270.634,0.23,0.20949351,0.026244564,0.007994121,0.26488191,6.951710215,1.129369105,0.464976459
R1,H6,NF,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,1.465,5.78,5.264662983,0.008091975,0.040363213,4.337626326,35.09996176,177.007,0.32,0.291469231,0.017076247,0.005201443,0.26488191,4.523188874,1.107240783,0.430862168
R2,H6,F,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,3.29,2.99666803,,,,,0.156,0.2,0.182168269,,,,,1.088403135,0.36636022
R2,H6,NF,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,2.57,2.340862261,,,,,-0.273,0.17,0.154843029,,,,,1.088403135,0.366203651
R2,H6,F,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,37.582,5.92,5.392180772,0.025058504,0.124993192,4.337626326,108.6944267,334.702,0.33,0.300577644,0.032453274,0.009885301,0.26488191,8.596285132,1.146714595,0.488307052
R2,H6,NF,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,1.179,0.7,0.637588943,0.007957622,0.039693052,4.337626326,34.51718864,113.959,0.04,0.036433654,0.011080832,0.003375233,0.26488191,2.935112,1.106928075,0.40787658
R3,H6,F,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,7.45,6.785768032,,,,,1.03,0.43,0.391661779,,,,,1.088403135,0.366679195
R3,H6,NF,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,6.57,5.984227647,,,,,0.54,0.38,0.346119712,,,,,1.088403135,0.366500365
R3,H6,F,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,23.152,2.62,2.386404328,0.018279784,0.091180566,4.337626326,79.29087354,207.556,0.15,0.136626202,0.020036148,0.006103031,0.26488191,5.307213112,1.130947213,0.441995688
R3,H6,NF,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,10.633,6.5,5.920468753,0.012398787,0.061845829,4.337626326,53.78130446,148.892,0.38,0.346119712,0.014391705,0.004383728,0.26488191,3.812102367,1.117263867,0.420613514
R4,H6,F,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,4.35,3.962159858,,,,,-0.713,0.26,0.23681875,,,,,1.088403135,0.366043068
R4,H6,NF,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,4.87,4.435797358,,,,,0.588,0.28,0.255035577,,,,,1.088403135,0.366517883
R4,H6,F,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,31.809,3.27,2.978451203,0.022346546,0.111465798,4.337626326,96.93096775,300.78,0.18,0.163951442,0.029244439,0.008907887,0.26488191,7.746322875,1.140407153,0.475955596
R4,H6,NF,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,35.298,6.08,5.537915387,0.023985559,0.119641283,4.337626326,104.0403923,395.189,0.34,0.309686058,0.038280628,0.011660319,0.26488191,10.13984585,1.144219248,0.510323576
R1,H6,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,1.34,9.464088082,,,,,0.684,0.12,0.847530276,,,,,1.088923312,0.366552919
R1,H6,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,1.16,8.192792668,,,,,0.962,0.11,0.776902753,,,,,1.088923312,0.366654378
R1,H6,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,28.096,1.7,12.00667891,0.020383452,0.386547486,8.361661289,170.4395239,232.912,0.14,0.988785322,0.022528875,0.036424092,0.712880426,16.06039374,1.136349992,0.45123474
R1,H6,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,33.381,1.35,9.534715605,0.022866719,0.433639632,8.361661289,191.2037594,323.743,0.11,0.776902753,0.031314436,0.050628356,0.712880426,22.32344835,1.142124763,0.484317068
R2,H6,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,1.29,9.110950467,,,,,1.397,0.12,0.847530276,,,,,1.088923312,0.366813135
R2,H6,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,1.41,9.958480743,,,,,2.041,0.13,0.918157799,,,,,1.088923312,0.367048167
R2,H6,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,43.473,1.29,9.110950467,0.027608654,0.523564692,8.361661289,230.8542162,308.154,0.1,0.70627523,0.029761132,0.048117014,0.712880426,21.21612811,1.153150132,0.478640829
R2,H6,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,18.583,1.29,9.110950467,0.015913572,0.301781622,8.361661289,133.0639,221.405,0.11,0.776902753,0.021283716,0.034410951,0.712880426,15.17274432,1.125953706,0.447042108
R3,H6,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.01,14.19613212,,,,,1.876,0.17,1.200667891,,,,,1.088923312,0.366987949
R3,H6,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,1.76,12.43044405,,,,,1.18,0.15,1.059412845,,,,,1.088923312,0.366733939
R3,H6,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,16.471,1.17,8.263420191,0.014921205,0.282962585,8.361661289,124.7660637,143.613,0.1,0.70627523,0.013751763,0.022233488,0.712880426,9.803362604,1.123645309,0.418688945
